gene AvgCodingLen expr reptime hic constraint_score Expression_hub Regulator Genomic_abnormalities_CNV meEthylation
H2BFM 0.794 12.49294682 596.36 0.84 -2.103086226 0 0 0 0
H2BFWT 0.538 12.99371604 511.85 30 -1.599100106 7 0 0 0.156143177777778
H3F3A 0.516 13.67275389 237 23 3.840709165 4 0 0 0.179189995747126
H3F3B 0.43 14.44963465 198 27 3.961636289 0 0 0 0.0265306
H3F3C 0.413 12.51210408 394 20 0.999431709 6 0 0 0.134925610869565
H6PD 2.434 13.76863067 297 33 -0.729460394 0 0 0 0.059674
HAAO 0.911 12.75027598 338 34 -0.751218462 0 0 0 0.085663
HABP2 1.825 12.15261385 596 2 -2.945513097 0 0 0 0.815422
HABP4 1.282 12.77967868 349 36 1.293214447 19 1 0 0.028768
HACD1 1.127 13.09987848 383 4 0.379899627 3 0 0 0.25554805
HACD2 0.8 12.63311006 274 38 1.468711392 6 0 0 0.196916985714286
HACD3 1.263 13.30891763 187 27 0.229209402 3 0 0 0.262093641573034
HACD4 0.734 11.87774912 601 5 -0.939151873 8 0 0 0.217940324358974
HACE1 2.85 11.59057146 924 -9 3.3880654 0 0 0 0.0300884
HACL1 1.822 12.97872855 235 32 -0.697718788 0 0 0 0.473268
HADH 1.367 12.3485006 771 21 0.437226859 0 0 0 0.039412
HADHA 2.461 13.37078942 274 38 0.451099432 0 0 0 0.117862
HADHB 1.548 13.3735578 250 34 -0.208077342 0 0 0 0.117862
HAGH 1.036 14.28838693 288 36 -1.155643345 0 0 0 0.0351964
HAGHL 1.151 14.0043028 194 33 0.162442361 0 0 0 0.2969
HAL 2.074 12.81113151 436 8 -0.236169663 0 0 0 0.865593
HAMP 0.27 13.55056276 472 7 0.216297488 0 0 1 0.36239
HAND1 0.658 13.2727745 416 29 1.581638927 4 1 0 0.221254
HAND2 0.664 12.4337499 719 -10 2.813629716 0 1 0 0.264218
HAO1 1.153 11.12536412 715 -23 -0.453971746 0 0 0 0.869645
HAO2 1.135 12.92246017 720 3 -1.480072734 0 0 0 0.702638
HAP1 2.1 14.29662721 323 9 -0.604194137 0 0 0 0.0443007
HAPLN1 1.099 12.30529788 552 -9 -0.034172289 0 0 0 0.850696
HAPLN2 1.048 14.53310886 180 37 2.780542635 0 0 0 0.0569271
HAPLN3 1.294 13.24099761 560 7 0.32404102 0 0 0 0.013427
HAPLN4 1.234 13.75464741 232 17 2.943053083 0 0 1 0.858115
HAR1A 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
HARBI1 1.06 13.72659082 176 39 0.037699161 0 0 0 0.44495
HARS 1.595 13.5599342 356 31 1.591127023 0 0 0 0.0268776
HARS2 1.83570212765957 13.0776115976596 389.803723404255 22.6170212765957 1.12328592146809 0 0 0 0.0268776
HAS1 1.851 12.98603952 690 -24 1.053844219 0 0 1 0.845769
HAS2 1.674 10.16562102 485 -22 2.708158829 0 0 1 0.0770621
HAS3 1.79 13.98050876 201 24 3.722791148 0 0 0 0.0326981
HASPIN 2.402 13.35446462 389.41 23.08 1.923635888 5 0 0 0.149210931147541
HAT1 1.315 13.19554878 177 33 0.82501171 0 0 0 0.0177185
HAUS1 0.882 12.88934624 187 62 -0.577429032 0 0 0 0.101132
HAUS2 0.832 13.18884189 269 40 -0.882639307 0 0 0 0.318875
HAUS3 1.885 13.63738698 332 29 -2.041846847 0 0 0 0.919173
HAUS4 1.137 14.03138052 185 38 0.282106671 0 0 0 0.505691
HAUS5 1.997 13.96633629 390 27 0.364391167 0 0 1 0
HAUS6 2.964 13.12319703 324 -17 -2.308801132 0 0 0 0.0433487
HAUS7 1.374 13.78618576 336.75 7 0.096610309 0 0 1 0
HAUS8 1.288 13.75941205 386 30 -0.284752549 0 0 1 0
HAVCR1 1.28 11.83754199 1207 11 0.2029076 6 0 0 0.225503406666667
HAVCR2 0.941 12.0257431 1198 18 -0.198280395 0 0 0 0.0698973
HAX1 0.899 14.31828143 236 29 0.418662692 0 0 0 0.0253625
HBA1 0.444 14.05266667 220 36 2.819769747 5 0 0 0.198460658823529
HBA2 0.444 14.05266667 220 36 2.068856499 5 0 0 0.204924939285714
HBB 0.459 11.6040907 1056 -1 -0.799658661 0 0 0 0.833425
HBBP1 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
HBCBP 0.596 13.12999178 388.48 29.29 1.246780399 5 0 0 0.252916215517241
HBD 0.575 11.6040907 1056 -1 -1.289238784 0 0 0 0
HBE1 0.459 11.6040907 1056 -1 -0.745403489 0 0 0 0.791634
HBEGF 0.652 13.43500681 143 39 2.126552367 0 0 0 0.108559
HBG1 0.459 11.6040907 1056 -1 1.629840981 1 0 0 0.226125014634146
HBG2 0.526 11.6040907 1056 -1 2.608524049 0 0 0 0
HBM 0.441 14.05266667 220 36 0.719607124 0 0 0 0
HBP1 1.63 12.42889214 627 12 0.833343339 65 1 1 0
HBQ1 0.444 14.05266667 220 36 1.510238418 0 0 0 0.528867
HBS1L 3.624 11.93814091 353 26 -0.010044664 0 0 0 0.016649
HBXIP 1.72361052631579 13.0008258366842 437.774105263158 22.948 0.8454531774 0 0 0 0.0511776
HBZ 0.444 14.05266667 220 36 -0.676694142 4 0 0 0.22145480952381
HCAR1 1.046 13.85674367 227 42 -0.157679192 0 0 0 0
HCAR2 1.097 13.78140657 227 38 2.529671602 6 0 0 0.152531476190476
HCAR3 1.169 13.81978441 227 40 2.374878962 7 0 0 0.125120527058824
HCCS 0.837 11.29576399 655.07 30 0.830395082 0 0 0 0
HCFC1 6.472 14.67206148 234.41 25 6.995985405 0 1 1 0
HCFC1R1 0.488 14.18259028 234 49 -1.144934972 0 0 0 0.441137
HCFC2 2.454 14.0058193 156 26 3.582093827 32 1 0 0.0489634
HCG22 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
HCG26 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
HCG27 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
HCG4 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
HCG4B 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
HCG9 2.14744680851064 12.7581344106702 484.214893617021 16.8859574468085 0.765722126234043 0 0 0 0.268213
HCK 1.653 13.85405604 386 21 0.767296063 0 0 0 0.068394
HCLS1 1.526 12.57730856 613 25 -0.441828975 90 1 0 0.483576
HCN1 2.713 11.30000448 1235 -24 5.246715473 0 0 0 0.238708
HCN2 2.71 14.36952555 218 1 7.271675757 0 0 1 0.117069
HCN3 2.365 14.26972011 194 45 2.615865096 0 0 0 0.0169271
HCN4 3.652 12.65810322 642 16 4.826774724 0 0 0 0.396377
HCP5 2.0698 13.004915335 420.246333333333 21.059 0.949491100677778 0 0 0 0.0874035
HCRT 0.406 14.57150671 206 30 1.903577017 0 0 0 0.474017
HCRTR1 1.401 13.87508616 197 37 1.075348879 0 0 0 0.93585
HCRTR2 1.37 10.22868215 676 -13 1.33413992 0 0 0 0.129638
HCST 0.302 13.87380588 321 47 1.177257955 0 0 1 0
HDAC1 1.519 14.17133854 210 43 3.908626902 71 1 0 0
HDAC10 2.11 13.75788145 242 49 -1.360817018 3 1 1 0.155772
HDAC11 1.094 12.82133936 199 39 1.323182062 0 1 0 0.21305
HDAC2 1.819 12.29145186 610 14 4.343824483 19 1 0 0.0201671
HDAC3 1.362 13.55619953 353 25 4.279288087 21 1 0 0.0610437
HDAC4 3.433 11.10694022 584 22 3.505027752 91 1 0 0.016173
HDAC5 3.502 13.73625845 171 32 2.911034537 3 1 0 0.0136384
HDAC6 3.892 13.62136619 304.71 29 2.581952463 25 1 1 0
HDAC7 3.293 12.87686429 182 29 2.01836133 5 1 0 0.896747
HDAC8 1.407 12.81124344 436.51 39 2.59309745 0 0 1 0
HDAC9 3.588 11.08820108 684 -6 0.878627048 25 1 1 0.127131
HDC 2.049 12.63895186 282 4 0.866106811 0 0 0 0.902835
HDDC2 0.689 11.95402795 373 -19 -0.095154359 0 0 0 0
HDDC3 0.602 13.65235739 286.52 28.95 0.488901919 0 0 0 0.0610311
HDGF 0.964 14.31600459 208 53 0.976348337 77 1 0 0.0561426
HDGFL1 0.761 9.371438292 925 -14 1.564980612 3 0 0 0.178002869230769
HDGFRP2 2.183 14.55498153 278 40 1.988407796 0 0 1 0
HDGFRP3 0.642 12.60879399 679 24 2.572735034 0 0 0 0
HDHD1 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
HDHD2 0.81 11.6905778 561 -11 0.230341642 0 0 0 0
HDHD3 0.761 12.87437883 297 36 -0.158470126 0 0 0 0.0165197
HDHD5 1.353 12.62830309 574 -55 0.152989189 8 0 0 0.22498952804878
HDLBP 4.05 14.06844046 317 29 4.479863422 0 0 0 0.0304819
HDX 2.118 9.945109227 877.45 -20 -0.28742472 0 1 1 0
HEATR1 6.659 13.04296513 603 0 -1.133342615 0 0 0 0
HEATR2 2.13443373493976 13.0417156410843 456.617831325301 20.3148192771084 0.581336095674699 0 0 1 0
HEATR3 2.118 12.53010714 476 3 0.284211851 0 0 0 0.868539
HEATR4 3.161 13.30830338 149 42 -0.593091637 0 0 0 0.893358
HEATR5A 6.381 12.83613092 154 20 0.682424513 10 0 0 0.197792021348315
HEATR5B 6.391 13.3288701 281 16 2.056025354 0 0 0 0.0790816
HEATR6 3.646 13.78747316 235 18 -0.436766744 0 0 0 0.0148214
HEATR7A 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
HEATR7B1 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
HEATR7B2 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
HEATR9 1.788 13.3375054 235 8 -0.583094185 5 0 0 0.244266853586957
HEBP1 0.594 13.46057838 196 10 -0.183345098 0 0 0 0.0238567
HEBP2 0.778 12.95222253 590 19 -0.758047081 0 0 0 0.0353892
HECA 1.652 12.21623088 674 13 3.126825806 0 0 0 0.0225882
HECTD1 8.043 12.97422525 164 26 4.611535174 0 0 0 0
HECTD2 2.477 12.57255088 384 4 3.808079232 0 0 0 0.0360994
HECTD3 2.759 13.75349897 310 20 3.155057508 0 0 0 0.0251332
HECTD4 13.23 13.46467283 239 40 6.501631053 8 0 0 0.158495196703297
HECW1 4.961 13.11445821 617 13 3.618732477 0 0 1 0.874208
HECW2 4.859 12.02405904 447 13 3.1137797 0 0 0 0
HEG1 4.231 12.81450309 177 50 -0.788174409 0 0 0 0
HELB 3.329 12.37972339 773 5 -0.033424355 0 0 0 0.0346526
HELLS 2.81 12.43693434 675 12 2.961298871 38 1 0 0.0165769
HELQ 3.459 12.70864934 378 40 -0.655729637 0 0 0 0.156543
HELT 1.004 12.72200222 582 29 1.10748871 3 0 0 0.234650503571429
HELZ 5.982 12.7529997 399 -25 2.604542893 73 1 0 0.0259889
HELZ2 8.068 12.72742376 556.7 11.82 0.247585241 6 0 0 0.218944556944444
HEMGN 1.475 13.05544763 269 40 -0.959917209 0 0 0 0
HEMK1 1.067 13.27728804 302 50 -0.166664046 0 0 0 0.132399
HENMT1 1.315 13.42927438 225 3 -0.415232991 0 0 0 0
HEPACAM 1.286 12.55573607 743 13 1.362447958 0 0 0 0.893484
HEPACAM2 1.596 12.65066872 785 12 -0.355496381 0 0 1 0.865038
HEPH 3.744 12.55224766 522.3 4 -0.884822897 0 0 1 0
HEPHL1 3.58 12.80352632 702 -19 -2.04544835 2 0 0 0.258297491463415
HEPN1 0.272 12.07739801 743 14 -0.573526012 4 0 0 0.263791065432099
HERC1 14.971 13.46853556 369 40 3.826131071 0 0 0 0.166075
HERC2 14.965 12.29743869 1011 -32 8.191230292 0 0 0 0.417564
HERC3 3.311 12.29926695 452 13 2.75400107 0 0 0 0.311011
HERC4 3.467 12.73075088 246 12 3.744382118 0 0 0 0.0218365
HERC5 3.19 13.00111284 295 29 0.449667581 0 0 0 0.0187665
HERC6 3.218 12.98262073 389 32 -0.110618513 0 0 0 0
HERPUD1 1.216 13.61763506 125 47 0.223804819 0 0 0 0.0495984
HERPUD2 1.261 12.15308318 636 4 0.705284231 0 0 1 0.0225835
HES1 0.863 12.94968002 294 33 2.627446284 3 1 0 0.0326222
HES2 0.645 13.37506728 198 22 2.062737689 3 1 0 0
HES3 0.576 13.37456541 205 30 1.923793207 7 0 0 0.193348552195122
HES4 0.86 14.49429255 239 15 1.800964465 2 1 0 0.0618783
HES5 0.516 12.73489927 228 38 -0.111122624 0 0 0 0
HES6 1.089 12.76375227 252 28 1.254968445 20 1 0 0.152997
HES7 0.713 14.13848134 202 37 2.102720467 0 1 0 0
HESX1 0.578 13.02762623 389 37 -0.605474123 9 1 0 0.294889
HEXA 1.701 13.93483995 366 48 0.191836166 0 0 0 0.0138183
HEXB 1.741 12.78373602 567 28 0.088808835 0 0 0 0.0175713
HEXDC 1.813 14.76767911 179 28 0.197905037 0 0 0 0.0933152
HEXIM1 1.085 13.60084472 207 32 3.517357688 47 1 0 0
HEXIM2 0.942 13.60084472 207 32 1.669175704 3 1 0 0.0678899
HEY1 1.018 11.89906503 428 30 1.678669977 2 1 1 0.00861124
HEY2 1.039 12.34322248 351 -5 1.266232871 1 1 0 0.0740293
HEYL 1.012 13.79209453 358 33 -0.04666847 1 1 0 0
HFE 1.128 12.92127237 685 43 0.39342573 0 0 0 0.0897859
HFE2 1.65688505747126 12.8844151588621 472.494252873563 18.4942528735632 0.0554736530574713 0 0 0 0.84661
HFM1 4.498 12.48224878 615 -10 -1.775119713 0 0 0 0
HGC6.3 0.521 13.83517089 286.5 28 0.895588892 5 0 0 0.176815090289855
HGD 1.408 12.6536581 391 5 -0.568870418 0 0 0 0
HGF 2.38 10.95650955 604 17 2.195525941 0 0 1 0.149037
HGFAC 2.064 13.21396487 412 46 -1.708876947 0 0 0 0.842328
HGH1 1.203 14.81386153 210 26 0.655400488 6 0 0 0.189470296989247
HGS 2.444 15.13596128 205 30 1.653807565 0 0 0 0.0173064
HGSNAT 2.295 12.5333852 559 6 -0.524577835 0 0 1 0
HHAT 1.808 11.37892539 754 1 -0.464209257 0 0 0 0.0291734
HHATL 1.57 12.81861154 329 34 -0.095827038 0 0 0 0.464353
HHEX 0.833 12.79152882 317 17 1.767379629 48 1 0 0.0900293
HHIP 2.3 11.87502368 1116 -6 0.353175832 0 0 0 0.24621
HHIPL1 2.496 12.83664737 250 21 1.708776845 9 0 0 0.17176634
HHIPL2 2.22 12.33548118 467 -6 0.085827846 0 0 0 0.765502
HHLA1 1.849 13.29673189 364.35 26.04 1.157117252 0 0 1 0
HHLA2 1.36 12.54959852 859 7 0.032651404 0 0 0 0
HHLA3 0.485 12.59856733 396 5 0.180499098 0 0 0 0.0948137
HIAT1 1.86303370786517 13.2295925949438 358.387415730337 27.805393258427 0.995385534898876 0 0 0 0.0147419
HIATL1 1.90656382978723 13.0947007529787 411.833404255319 25.0256382978723 0.234905687978723 0 0 0 0.964741
HIBADH 1.051 12.96556921 372 10 -0.933618542 0 0 1 0.0214786
HIBCH 1.231 13.12045957 471 24 -1.233497741 0 0 0 0.0344749
HIC1 2.212 14.16282099 294 27 -0.011239359 3 1 0 0.0394853
HIC2 1.858 12.30631143 596.53 -2.52 2.679804669 27 1 0 0
HID1 2.462 13.85961261 223 25 1.567623042 7 0 0 0.229306203296703
HIF1A 2.668 12.44113686 315 30 1.464839343 72 1 0 0.0178649
HIF1AN 1.09 13.93515408 264 39 2.287695575 29 1 0 0.0428886
HIF3A 2.214 13.89234752 357 39 -0.084351183 0 0 1 0.121857
HIGD1A 0.36 12.8200278 396 31 -0.249723206 0 0 0 0
HIGD1B 0.315 13.91222248 172 28 -1.081708244 0 0 0 0.85577
HIGD1C 0.309 13.2518501 220 40 -0.544529834 5 0 0 0.202304763529412
HIGD2A 0.331 13.26551782 347 45 1.807525421 0 0 0 0.020462
HIGD2B 0.326 13.04250134 436.92 14.3 -0.954111049 5 0 0 0.16369516
HIKESHI 0.665 12.81068365 283 24 0.46727389 3 0 0 0.156291332318841
HILPDA 0.197 13.71323639 246 34 0.012318686 0 0 1 0
HILS1 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
HINFP 1.661 14.09652898 195 58 1.837604859 18 1 0 0.0168329
HINT1 0.553 12.64553652 228 15 0.834336058 0 0 0 0.0714678
HINT2 0.517 13.65023843 227 54 -0.012068757 0 0 0 0.0291168
HINT3 0.574 11.92048837 177 15 -0.506426335 0 0 0 0.0479065
HIP1 3.269 13.57453903 326 62 1.616230572 0 0 1 0.0266361
HIP1R 3.462 13.79281597 184 37 -0.957779931 0 0 0 0
HIPK1 3.81 12.76675358 545 10 1.8799587 77 1 0 0.0164569
HIPK2 3.672 13.20859612 522 37 2.670979142 0 0 1 0.883401
HIPK3 3.728 13.20972386 393 18 0.171761777 0 0 0 0.586286
HIPK4 1.871 13.82220709 289 35 1.324242878 0 0 1 0.788217
HIRA 3.179 13.32385501 300 1 4.0031097 19 1 0 0.0327805
HIRIP3 1.706 12.62923843 433.35 0.86 -0.924287859 0 0 0 0.017197
HIST1H1A 0.653 12.92127237 685 43 -4.645968851 0 0 0 0.597028
HIST1H1B 0.686 12.3409706 634 40 -3.101463292 0 0 0 0.450658
HIST1H1C 0.647 12.92127237 685 43 -2.093899341 0 0 0 0.0222079
HIST1H1D 0.671 12.87433526 544 57 0.954025667 0 0 0 0.0395927
HIST1H1E 0.665 12.89624791 636 53 0.723046474 0 0 0 0.0736453
HIST1H1T 0.629 12.89624791 636 53 1.018173462 0 0 0 0.963366
HIST1H2AA 0.401 12.51610923 635 29 -0.738871235 6 0 0 0.194417905882353
HIST1H2AB 0.398 12.92127237 685 43 -0.16628084 0 0 0 0.0552762
HIST1H2AC 0.398 12.89624791 636 53 2.830070041 3 0 0 0.226763440506329
HIST1H2AD 0.398 12.83493533 467.53 12.61 -0.393714164 2 0 0 0.223081746666667
HIST1H2AE 0.398 12.87433526 544 57 2.784515732 0 0 0 0.148618
HIST1H2AG 0.398 12.33529226 622 29 0.889668649 8 0 0 0.204270435
HIST1H2AH 0.392 12.33529226 622 29 -0.023904883 8 0 0 0.204270435
HIST1H2AI 0.398 12.49731213 634 32 3.192678244 5 0 0 0.176339263414634
HIST1H2AJ 0.392 12.49731213 634 32 2.93512643 5 0 0 0.178082775609756
HIST1H2AK 0.398 12.3409706 634 40 -0.165215979 0 0 0 0.0340116
HIST1H2AL 0.398 12.3409706 634 40 1.317610632 0 0 0 0
HIST1H2AM 0.398 12.3409706 634 40 1.076531801 0 0 0 0.0256145
HIST1H2BA 0.389 12.51610923 635 29 -1.112533703 0 0 0 0.940684
HIST1H2BB 0.386 12.92127237 685 43 0.18591051 0 0 0 0.102221
HIST1H2BC 0.386 12.89624791 636 53 2.016212987 3 0 0 0.226763440506329
HIST1H2BD 0.386 12.89624791 636 53 1.291475054 0 0 0 0.099443
HIST1H2BE 0.386 12.89624791 636 53 1.212196896 0 0 0 0.194391
HIST1H2BF 0.386 12.88535161 544 55 -0.052858363 0 0 0 0.0391868
HIST1H2BG 0.386 12.87433526 544 57 0.489025022 0 0 0 0.148618
HIST1H2BH 0.386 12.87433526 544 57 0.310395538 0 0 0 0.0805743
HIST1H2BI 0.386 12.87433526 544 57 0.459815628 0 0 0 0.0645357
HIST1H2BJ 0.386 12.33529226 622 29 0.658170466 8 0 0 0.204270435
HIST1H2BK 0.386 12.33529226 622 29 3.579264253 0 0 0 0.244036
HIST1H2BL 0.386 12.49731213 634 32 0.951649435 0 0 0 0
HIST1H2BM 0.386 12.49731213 634 32 -0.235714844 0 0 0 0
HIST1H2BN 0.52 12.3409706 634 40 1.963962495 5 0 0 0.233849619047619
HIST1H2BO 0.386 12.3409706 634 40 1.181238558 0 0 0 0.0256145
HIST1H3A 0.416 12.92127237 685 43 -0.49866017 0 0 0 0.235477
HIST1H3B 0.416 12.92127237 685 43 3.435189929 0 0 0 0.0364446
HIST1H3C 0.416 12.92127237 685 43 2.341738788 0 0 0 0.0772763
HIST1H3D 0.416 12.89624791 636 53 2.477954166 0 0 0 0.0391868
HIST1H3E 0.416 12.87433526 544 57 0.776481356 4 0 0 0.201275373333333
HIST1H3F 0.416 12.87433526 544 57 2.643153046 0 0 0 0.0805743
HIST1H3G 0.416 12.87433526 544 57 1.484612393 0 0 0 0.126058
HIST1H3H 0.416 12.49731213 634 32 2.756897523 5 0 0 0.181835092682927
HIST1H3I 0.416 12.3409706 634 40 2.405750806 0 0 0 0.0510214
HIST1H3J 0.416 12.3409706 634 40 3.133661944 5 0 0 0.233849619047619
HIST1H4A 0.317 12.92127237 685 43 2.768200253 0 0 0 0.129652
HIST1H4B 0.317 12.92127237 685 43 -1.781212486 0 0 0 0.0373898
HIST1H4C 0.317 12.89624791 636 53 1.867406073 0 0 0 0.0174868
HIST1H4D 0.317 12.89624791 636 53 0.397747728 0 0 0 0.107629
HIST1H4E 0.317 12.87433526 544 57 1.82307933 0 0 0 0.0504468
HIST1H4F 0.317 12.87433526 544 57 0.164984928 0 0 0 0.226885
HIST1H4G 0.302 12.87433526 544 57 1.426797719 0 0 0 0.870148
HIST1H4H 0.317 12.87433526 544 57 -0.339070739 0 0 0 0
HIST1H4I 0.317 12.33529226 622 29 1.895816864 6 0 0 0.2083012975
HIST1H4J 0.317 12.49731213 634 32 3.717410334 5 0 0 0.176339263414634
HIST1H4K 0.317 12.49731213 634 32 3.743465781 5 0 0 0.176339263414634
HIST1H4L 0.317 12.3409706 634 40 1.528775343 0 0 0 0.0711706
HIST2H2AA3 0.796 13.2581252 388.38 23.5 0.522869532 3 0 0 0.174726019672131
HIST2H2AA4 0.398 13.34177331 373.76 25.78 0.906868517 5 0 0 0.177778704339623
HIST2H2AB 0.398 13.59108494 560 17 2.452556158 8 0 0 0.233703060606061
HIST2H2AC 0.395 13.59108494 560 17 3.056702856 8 0 0 0.230295602985075
HIST2H2BE 0.386 13.59108494 560 17 2.878326181 0 0 0 0.0597114
HIST2H2BF 0.548 13.04539378 519 19 3.494348173 12 0 0 0.215487798360656
HIST2H3A 0.416 13.11431925 411.41 23.36 0.098374254 8 0 0 0.208405534090909
HIST2H3C 0.832 12.74686027 431.77 20.12 0.413828288 5 0 0 0.10608748
HIST2H3D 0.416 13.43217625 560 28 4.132634217 9 0 0 0.174068715584416
HIST2H3PS2 0.416 13.02925026 430.86 20.47 3.237989152 7 0 0 0.134534551162791
HIST2H4A 0.634 12.83959941 435.7 18.3 0.821596747 5 0 0 0.141584511363636
HIST2H4B 0.634 12.83959941 435.7 18.3 0.821596747 5 0 0 0.141584511363636
HIST3H2A 0.398 13.34804451 351 7 2.709987297 9 0 0 0.187643494252874
HIST3H2BB 0.386 13.34804451 351 7 1.489900011 9 0 0 0.191680033333333
HIST3H3 0.416 13.34804451 351 7 -1.107322686 0 0 0 0.825841
HIST4H4 0.317 12.73883978 578 -4 0.576814685 8 0 0 0.214558393589744
HIVEP1 8.306 12.25746893 453 33 -1.507460093 41 1 0 0.01608
HIVEP2 7.371 12.42440464 596 25 0.855007306 31 1 0 0.908343
HIVEP3 7.251 12.15501617 457 27 0.388874984 6 1 0 0.400625
HJURP 2.292 12.6165253 439 13 -1.065434128 0 0 0 0
HJV 1.296 13.32309075 310.56 24.72 0.817634906 5 0 0 0.139203998412698
HK1 3.124 13.47593712 229 47 4.527411059 0 0 0 0.854148
HK2 2.844 13.46887081 470 21 2.185508103 0 0 0 0
HK3 2.862 13.9376096 222 54 -0.662709547 0 0 0 0.772448
HKDC1 2.898 13.49536314 168 42 -0.293837481 0 0 0 0.889195
HKR1 2.488 12.34067347 939 -63 -1.808134163 0 0 1 0.60288
HLA-A 2.304 13.7988902 596 36 0.619719801 0 0 0 0.16717
HLA-B 2.248 14.75265748 347 28 0.386129797 0 0 0 0
HLA-C 2.295 14.99247243 401 38 1.942539038 0 0 0 0.112762
HLA-DMA 1.622 14.0599004 431 40 1.022481333 0 0 0 0.129589
HLA-DMB 1.673 14.0599004 431 40 0.900708762 0 0 0 0.155217
HLA-DOA 1.644 14.0599004 431 40 0.452073504 0 0 0 0.0241502
HLA-DOB 1.704 14.13258297 417 37 -0.112318505 0 0 0 0.754827
HLA-DPA1 1.606 14.20687674 431 28 1.329614068 0 0 0 0
HLA-DPB1 1.612 14.20687674 431 28 2.299793951 0 0 0 0.0807623
HLA-DQA1 0.788 14.07236042 535 17 2.142585214 0 0 0 0
HLA-DQA2 1.576 14.13258297 417 37 0.97415035 7 0 0 0.15057300125
HLA-DQB1 1.651 14.07236042 535 17 1.672732181 0 0 0 0.83385
HLA-DQB2 1.697 13.11488163 491.56 28.81 1.223632775 0 0 0 0.835347
HLA-DRA 1.57 13.8836915 595 14 1.325427036 0 0 0 0.310315
HLA-DRB1 2.465 13.88700204 595 29 2.033073777 0 0 0 0
HLA-DRB3 0.831 13.18040701 303.56 27.01 1.114760842 5 0 0 0.180542036231884
HLA-DRB4 0.831 13.18040701 303.56 27.01 1.114760842 5 0 0 0.180542036231884
HLA-DRB5 0.831 13.8836915 595 14 0.897538809 5 0 0 0.171075005822785
HLA-DRB6 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
HLA-E 2.224 14.51847143 424 30 3.229277449 0 0 0 0.255626
HLA-F 2.762 13.09068281 755 34 1.912214812 0 0 0 0.0414411
HLA-G 2.114 13.150772 685 38 1.606254107 0 0 0 0.145137
HLCS 2.226 12.96207255 486 61 -0.388169468 0 0 0 0.0533113
HLF 0.908 11.90144107 526 -54 2.273550732 8 1 0 0.261237
HLTF 3.155 12.81890958 386 8 0.148818803 56 1 0 0.504243
HLX 1.617 12.08568873 564 -2 1.914081811 50 1 0 0.0522929
HM13 1.417 13.51710048 309 -33 2.244890327 0 0 0 0.0148993
HMBOX1 1.588 12.85529667 465 40 2.274233028 2 1 1 0.0275599
HMBS 1.156 14.1454285 195 58 1.007813841 0 0 0 0.0339792
HMCES 1.095 13.84875963 136 49 -0.236383309 12 0 0 0.0991952142857143
HMCN1 17.443 12.46997419 509 -19 -2.282840158 0 0 0 0
HMCN2 14.002 12.22492682 531.12 3.39 -0.732914741 0 0 0 0
HMG20A 1.084 12.74167088 645 30 1.412198528 23 1 0 0.0182547
HMG20B 0.999 14.58567711 269 39 2.549161853 65 1 1 0.535015
HMGA1 1.075 13.88761166 233 36 2.030234091 4 1 0 0
HMGA2 0.794 12.52275754 562 -6 1.544619248 5 1 0 0.163952
HMGB1 0.679 12.40136801 295 82 2.420445642 49 1 0 0.0116331
HMGB2 0.65 12.4278793 413 23 1.862242374 53 1 0 0.018835
HMGB3 0.688 12.3326304 505.01 -8 1.594762298 0 0 1 0
HMGB3P1 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
HMGB4 0.566 11.78619923 852 9 -1.741793376 0 0 0 0
HMGCL 1.023 13.71396609 254 32 -0.493890569 0 0 0 0.454931
HMGCLL1 1.232 10.24923804 691 -14 -1.600354832 0 0 0 0
HMGCR 2.762 12.78631985 490 17 4.050319039 0 0 0 0.0172619
HMGCS1 1.608 13.13076003 449 20 2.612944153 0 0 0 0.0357291
HMGCS2 1.572 12.94919976 581 22 -0.539106502 0 0 0 0.910691
HMGN1 0.736 12.85835096 346 44 -1.473338346 8 0 0 0.16004209047619
HMGN2 0.303 13.81868053 167 31 -0.301521718 5 0 0 0.200296379069767
HMGN3 0.455 12.36246937 603.64 12.2 0.737173107 0 0 0 0.178118
HMGN4 0.278 12.96224157 498 34 -0.090523102 0 0 0 0.0444338
